,username,user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,gender,location,birth_date,access_rank,join_date,last_online,stats_mean_score,stats_rewatched,stats_episodes,join_year,age
18831,JediPadawanJess,3492403,15,142,2,2,22,88.33472222222223,Female,PA,1992-02-07,,2014-01-15 00:00:00,2016-05-05 20:16:00,8.72,52.0,5279,2014,29.71470813711532
63130,9tailedsensei,114000,2,6,0,0,0,2.7284722222222224,Male,CO,1991-04-07,,2008-11-13 00:00:00,2009-08-20 17:44:00,6.75,4.0,160,2008,30.552513415836163
19884,TTYomoomar,1396705,0,7,1,0,3,1.5840277777777778,Male,TX,1996-11-02,,2012-07-14 00:00:00,2012-07-28 13:48:00,8.5,3.0,92,2012,24.97809659402037
32564,yorkie2,28783,0,227,32,6,64,60.16666666666666,Female,WI,1994-02-23,,2007-12-31 00:00:00,2016-08-24 21:15:00,7.9,0.0,3611,2007,27.669477603767387
70691,Awesome_Leaf,1369475,17,158,13,25,73,75.66388888888889,Male,OR,1995-11-06,,2012-06-28 00:00:00,2017-07-14 15:56:00,8.57,9.0,4592,2012,25.969225714598622
46413,Matsunoki,481077,4,16,1,0,1,4.688888888888889,Female,NJ,1984-05-25,,2011-04-30 00:00:00,2011-05-05 08:58:00,8.53,0.0,279,2011,37.41923119045011
97287,jungsion,362281,15,781,15,23,82,252.43402777777777,Male,GA,1991-10-24,,2010-07-28 00:00:00,2018-05-18 06:48:53,5.97,0.0,15316,2010,30.004928266345416
56045,Phanther,600913,0,288,4,36,86,66.31458333333333,Male,OR,1991-08-27,,2011-09-17 00:00:00,2018-05-19 11:45:00,7.35,0.0,3813,2011,30.163727959697734
240,Verienkeli,261662,5,72,14,13,234,17.918055555555554,Female,CO,1981-02-12,,2009-11-22 00:00:00,2017-10-15 22:25:00,6.91,0.0,962,2009,40.699266235899685
52078,Lagoon_21,50670,2,57,1,0,1,20.40138888888889,Male,WA,1987-08-22,,2008-04-10 00:00:00,2008-04-11 15:12:00,9.61,0.0,1218,2008,34.1775271054649
29225,Akuma147,5653,15,270,223,1,77,61.40625,Male,CA,1981-03-28,,2007-06-13 00:00:00,2017-09-26 07:56:00,7.68,0.0,3641,2007,40.57879750301172
13848,strawberryMIKO,2437899,2,10,0,0,2,5.008333333333334,Female,HI,1992-11-14,,2013-04-14 00:00:00,2017-11-11 20:23:00,9.55,2.0,310,2013,28.945351002080823
96431,justinhw,3975905,0,26,3,0,0,18.438194444444445,Male,NJ,1991-09-18,,2014-07-30 00:00:00,2017-09-19 14:56:00,9.07,10.0,1112,2014,30.103493593253752
106480,kurotsuki007,428038,3,416,0,1,11,139.50347222222223,Male,NC,1988-03-10,,2011-01-01 00:00:00,2017-05-23 12:33:00,7.75,8.0,8355,2011,33.6272040302267
99671,Delti,326818,4,557,0,224,0,165.51666666666668,Male,CA,1995-09-14,,2010-05-09 00:00:00,2018-05-23 20:12:11,7.0,20.0,10007,2010,26.11433577921367
98142,mina_aino,159516,2,103,1,9,19,29.53333333333333,Female,OH,1992-10-22,,2009-03-15 00:00:00,2018-05-06 15:39:05,7.63,3.0,1709,2009,29.00832329427226
23891,boya320,3857845,6,121,38,15,128,30.97361111111111,Male,NY,1998-03-20,,2014-06-20 00:00:00,2018-04-30 13:03:30,7.79,0.0,1907,2014,23.600919943051146
51604,MasquedMartyr,1538983,16,397,9,0,73,81.76296296296297,Female,IN,1991-02-18,,2012-09-24 00:00:00,2016-07-03 23:22:00,8.33,0.0,5116,2012,30.68393385171394
13176,theKick,297990,1,70,12,22,65,44.019444444444446,Male,MI,1989-09-05,,2010-02-23 00:00:00,2013-01-24 21:42:00,6.09,3.0,2614,2010,32.13777242361187
10097,Skeeturz,295107,28,118,5,23,110,26.90763888888889,Male,CA,1993-07-26,,2010-02-15 00:00:00,2018-01-14 03:26:41,7.54,13.0,1663,2010,28.249917862227576
40464,Himeyume,305442,20,592,8,7,45,201.318287037037,Female,MA,1992-11-21,,2010-03-17 00:00:00,2015-08-24 15:07:00,7.73,13.0,12068,2010,28.926185521848648
82654,link2dude,1173773,0,8,0,0,0,2.517361111111111,Male,CA,1993-05-08,,2012-02-28 00:00:00,2012-05-23 21:06:00,9.0,0.0,152,2012,28.46621399627642
89834,Nephilem,482132,9,119,0,0,6,46.65833333333333,Male,AZ,1990-03-22,,2011-05-03 00:00:00,2012-08-19 18:03:00,7.82,0.0,2808,2011,31.595663125616035
21102,bendercat,179696,2,3,1,0,0,2.7243055555555555,Female,NE,1996-04-02,,2009-05-07 00:00:00,2009-07-20 04:02:00,10.0,8.0,165,2009,25.564012703975468
87489,JackDaft,233018,0,41,2,0,0,22.49305555555556,Male,LA,1989-02-02,,2009-09-11 00:00:00,2014-02-06 09:24:00,8.16,10.0,1299,2009,32.726426459314425
35312,sawyer,2666387,9,57,10,8,136,14.364583333333334,Male,MA,1997-09-04,,2013-06-04 00:00:00,2018-05-19 21:51:00,7.54,0.0,953,2013,24.140291315299528
1536,OtakuFreak,1722,51,699,72,36,100,217.8701388888889,Male,NY,1988-06-22,,2007-01-19 00:00:00,2016-09-26 21:10:00,6.98,2.0,13300,2007,33.342459752491514
18968,Clayden,62612,3,54,0,0,0,13.318055555555556,Male,WA,1988-10-22,,2008-05-21 00:00:00,2010-04-27 19:13:51,8.67,0.0,769,2008,33.00843281130216
41779,potatotomato,30003,22,39,0,14,43,14.949305555555556,Female,PA,1994-03-04,,2008-01-06 00:00:00,2018-01-07 21:35:20,8.03,2.0,923,2008,27.6448362720403
43778,Railtracks,4478734,21,287,17,83,1919,62.08930555555556,Male,FL,1997-09-04,,2015-02-22 00:00:00,2018-05-15 00:37:23,7.4,252.0,3885,2015,24.140291315299528
3911,dostrojan,1843508,22,494,32,2,88,115.8326388888889,Male,MO,1994-06-13,,2012-12-02 00:00:00,2018-04-14 08:27:32,8.1,17.0,7193,2012,27.368305771547476
51940,Ralenz,10565,0,78,1,20,0,38.55972222222222,Male,CA,1988-12-07,,2007-08-18 00:00:00,2016-09-22 00:32:36,7.8,106.0,2225,2007,32.882488226919286
31045,Monstrasity,211690,0,18,5,1,0,9.754861111111111,Female,TN,1991-08-28,,2009-07-22 00:00:00,2009-07-22 19:26:00,8.0,2.0,561,2009,30.16099003395028
27505,Alexsiev,101780,21,86,5,0,27,30.24861111111111,Male,NE,1986-03-10,,2008-10-04 00:00:00,2018-05-14 15:14:00,7.97,1.0,1828,2008,35.628627751615376
69949,Asenil,1990248,34,459,20,13,71,132.11458333333334,Male,NY,1998-06-11,,2013-01-04 00:00:00,2018-03-26 04:42:16,8.04,0.0,8014,2013,23.373672106012485
80149,jonathanm14,3208069,2,40,2,1,3,12.26736111111111,Male,CA,1999-05-04,,2013-09-30 00:00:00,2016-01-02 17:12:00,7.18,1.0,740,2013,22.478370386595117
23003,migopogi,1312341,0,19,0,0,0,4.020138888888889,Male,FL,1989-10-24,,2012-05-21 00:00:00,2013-02-12 07:56:00,10.0,1.0,246,2012,32.00361406198664
108458,Arctic2zer0,1847108,6,434,116,5,5,148.3125,Male,CA,1990-03-18,,2012-12-02 00:00:00,2014-12-27 11:04:00,7.74,541.0,8980,2012,31.60661482860585
47132,maddrc16,56029,1,366,28,27,32,113.94236111111113,Male,FL,1992-01-15,,2008-04-25 00:00:00,2018-03-09 07:03:49,7.87,83.0,6790,2008,29.777680429306756
14553,TommyDangerous,120513,39,185,0,0,19,69.85,Male,CA,1988-07-13,,2008-12-04 00:00:00,2010-11-05 12:11:00,10.0,30.0,4094,2008,33.28496331179498
51186,Jace,27399,10,491,16,20,84,208.0055555555556,Male,NY,1991-04-06,,2007-12-22 00:00:00,2018-05-13 01:46:48,7.84,31.0,12251,2007,30.555251341583617
58049,Juni354,33595,2,88,10,0,4,42.886805555555554,Male,NJ,1989-08-05,,2008-01-26 00:00:00,2017-09-12 21:31:00,8.11,0.0,2497,2008,32.22264812178294
107522,creepyangel,1446629,1,16,5,0,2,5.996527777777778,Female,NJ,1996-01-18,,2012-08-08 00:00:00,2013-01-01 20:35:00,8.11,0.0,360,2012,25.769357135034497
64133,samurai_tom,207692,1,5,1,0,7,1.679861111111111,Male,WI,1989-06-08,,2009-07-14 00:00:00,2009-12-08 12:11:00,8.67,2.0,97,2009,32.38144781513525
5107,akia_amaya,226646,11,10,5,0,16,4.721527777777778,Female,IN,1993-08-22,,2009-08-27 00:00:00,2010-06-10 08:26:00,10.0,5.0,277,2009,28.175993867046326
7416,Expired,253695,5,63,2,0,448,14.0125,Male,TX,1988-11-05,,2009-11-01 00:00:00,2017-12-26 08:01:00,8.01,2.0,759,2009,32.97010185083781
59487,laikengeorgann,513692,16,18,2,0,9,6.529861111111111,Female,PA,1993-03-06,,2011-07-14 00:00:00,2014-03-02 12:03:00,8.09,2.0,385,2011,28.638703318366005
42156,Aglaid,1371427,4,260,14,10,299,53.72430555555555,Male,WA,1995-09-02,,2012-06-30 00:00:00,2018-05-12 08:51:35,7.27,1.0,3212,2012,26.14719088818311
36927,nightswolf13,291300,1,39,0,1,23,11.408333333333331,Female,LA,1992-07-21,,2010-02-05 00:00:00,2016-08-09 07:55:00,6.93,0.0,668,2010,29.262950388785455
29229,SaiChan3687,59443,7,17,0,0,5,10.96875,Female,CA,1989-03-14,,2008-05-10 00:00:00,2017-12-26 19:49:00,9.42,52.0,754,2008,32.616909429416275
75089,cosmodius,2602611,1,30,0,0,1,17.14375,Male,TN,1995-01-26,,2013-05-21 00:00:00,2015-08-06 12:24:00,8.86,4.0,1028,2013,26.74679662687548
63252,sonnychiba,188789,7,107,5,4,0,60.02291666666667,Male,MN,1987-04-11,,2009-05-31 00:00:00,2016-08-21 09:04:00,7.31,14.0,3574,2009,34.54167122987624
93802,BeaBae,294715,1,196,33,16,12,77.29444444444445,Female,GA,1991-11-27,,2010-02-14 00:00:00,2017-09-02 17:03:00,8.86,101.0,4594,2010,29.91183879093199
2323,artsyfartsy,2101713,6,10,0,0,35,3.1951388888888888,Male,CA,1997-08-09,,2013-01-28 00:00:00,2017-08-23 11:35:00,8.6,0.0,184,2013,24.211477384733325
89009,TheFakeBrian,3463457,15,135,10,0,18,89.64097222222222,Male,NY,1990-02-05,,2014-01-06 00:00:00,2014-05-07 13:47:00,0.0,0.0,5345,2014,31.718869784251453
53292,AndrewandShane,232657,90,259,0,5,695,95.71180555555556,Male,CA,1991-09-10,,2009-09-10 00:00:00,2015-02-04 15:37:00,9.77,0.0,5709,2009,30.12539699923338
4627,LordKei,456191,14,396,43,34,24,94.68368055555555,Male,MI,1983-01-10,,2011-03-02 00:00:00,2017-09-13 19:07:00,7.85,9.0,5563,2011,38.79093198992443
35579,adnilrb,3408755,3,54,15,12,10,42.06944444444444,Female,AZ,1993-03-30,,2013-12-15 00:00:00,2017-02-14 13:14:00,7.76,0.0,2745,2013,28.572993100427116
27175,SephKIRA,107505,14,85,6,3,584,32.50138888888889,Male,AL,1990-03-09,,2008-10-22 00:00:00,2009-04-18 08:19:00,6.69,37.0,1884,2008,31.63125616033293
9613,ZAM19XX,221415,23,285,18,24,99,68.88125,Male,OH,1991-09-15,,2009-08-15 00:00:00,2016-10-19 08:36:00,6.89,188.0,4096,2009,30.111707370496113
85854,theillusionary,5317409,2,56,3,11,112,23.353472222222223,Male,GA,1996-04-10,,2016-04-05 00:00:00,2016-10-05 11:50:00,7.06,18.0,1382,2016,25.54210929799584
22761,Dendetsu,12798,10,37,10,2,5,19.20347222222222,Male,VA,1992-01-11,,2007-09-09 00:00:00,2008-08-22 15:32:00,8.39,8.0,1130,2007,29.788632132296573
99852,konci-sama,333572,3,1,0,0,1,4.914583333333334,Female,TN,1994-11-06,,2010-05-26 00:00:00,2011-05-05 16:30:00,9.75,0.0,291,2010,26.96856861241923
29721,iLove3P,18900,130,1576,65,15,358,262.7086805555556,Male,CA,1990-07-16,,2007-10-27 00:00:00,2018-05-18 01:02:00,6.34,3.0,15529,2007,31.2780637389114
108507,Falho505,1918054,39,787,71,145,333,202.48715277777777,Male,CO,1994-07-10,,2012-12-18 00:00:00,2018-05-24 19:12:00,7.23,8.0,12451,2012,27.294381776366226
96811,Derpasorus-REX,5842733,2,18,1,0,0,7.925694444444445,Male,NC,2000-08-02,,2016-11-16 00:00:00,2017-05-12 13:19:00,8.83,2.0,485,2016,21.229876245756216
15712,kmhoutram,84704,2,28,0,0,0,25.650694444444444,Male,CA,1985-09-05,,2008-08-10 00:00:00,2014-11-14 05:15:00,9.33,0.0,1548,2008,36.13788194064177
99918,Vindicties,3996437,0,9,0,0,0,2.473611111111111,Male,MA,1996-07-07,,2014-08-06 00:00:00,2014-08-18 12:22:00,8.89,0.0,149,2014,25.30117183221991
93361,KingofBushido,374879,8,115,5,6,1,73.1875,Male,MI,1986-09-23,,2010-08-25 00:00:00,2011-06-27 21:10:00,7.17,93.0,4392,2010,35.089256379366994
18334,WhisperOfLove22,524679,1,21,4,1,18,10.529861111111112,Female,OH,1991-12-23,,2011-07-25 00:00:00,2017-03-07 16:37:00,9.33,0.0,653,2011,29.84065272149819
1118,Yosumi2000,1198879,11,357,7,0,49,101.30833333333334,Male,GA,1987-10-17,,2012-03-14 00:00:00,2018-05-15 02:31:22,7.84,96.0,6051,2012,34.02420326360749
42500,FuzzyChaos,65782,74,282,0,6,881,91.52708333333334,Male,WA,1991-07-02,,2008-06-03 00:00:00,2018-02-16 08:27:36,7.58,0.0,5294,2008,30.31705180155514
27181,Mitsuki-chan101,446840,1,27,2,1,61,6.180555555555555,Female,CA,1997-05-30,,2011-02-09 00:00:00,2014-04-27 22:38:00,8.61,0.0,428,2011,24.40587011280254
13531,Pyong3,27731,4,62,3,5,0,46.07361111111111,Male,VA,1990-12-28,,2007-12-25 00:00:00,2009-06-18 22:13:00,8.0,0.0,2761,2007,30.826305990581535
92512,reinuggetx,4237733,3,16,0,2,10,6.020138888888889,Female,MD,2000-09-01,,2014-11-07 00:00:00,2015-06-28 15:43:00,8.57,1.0,374,2014,21.147738473332602
73369,KingLira-san,135726,5,91,6,1,60,60.56875,Male,TX,1994-03-01,,2009-01-16 00:00:00,2016-05-18 13:29:00,8.56,5.0,3591,2009,27.653050049282662
47010,PsychoticFang,282868,1,7,0,0,0,2.3694444444444445,Female,FL,1996-12-17,,2010-01-15 00:00:00,2010-01-15 02:50:00,9.0,0.0,142,2010,24.854889935384954
105646,shikamarufangirl,1387657,3,11,1,0,1,8.251388888888888,Female,MI,1996-04-08,,2012-07-09 00:00:00,2012-07-09 17:31:00,7.43,0.0,501,2012,25.547585149490747
82131,Itachi765,1233433,49,509,10,6,55,194.73819444444445,Male,AZ,1994-01-03,,2012-04-05 00:00:00,2018-04-16 23:39:31,8.06,71.0,11484,2012,27.809111816887526
21553,Deathno13,114247,1,84,0,0,5,36.87430555555556,Male,TX,1990-11-11,,2008-11-14 00:00:00,2015-09-27 16:30:00,8.05,9.0,2183,2008,30.95498850071186
102344,ooraloo,1781415,7,36,0,0,1,9.8625,Male,PA,1992-03-14,,2012-11-17 00:00:00,2015-07-31 12:05:00,8.45,0.0,594,2012,29.616142810206988
37658,Tracert,252600,3,142,16,10,22,52.114583333333336,Male,GA,1987-01-30,,2009-10-29 00:00:00,2013-03-14 09:43:00,8.14,7.0,3139,2009,34.73606395794546
106069,AbyssProxy,4196029,2,161,1,2,1,74.64166666666667,Male,FL,1992-02-19,,2014-10-22 00:00:00,2018-01-18 01:42:14,7.61,6.0,4467,2014,29.681853028145877
75164,IceDragon555,3894973,8,5,0,0,0,12.236805555555556,Male,NC,1990-05-17,,2014-07-04 00:00:00,2014-08-22 18:28:00,7.0,0.0,742,2014,31.442339283758624
90334,MC_Bolton,3085887,8,231,0,11,64,63.515277777777776,Male,KY,1993-02-23,,2013-08-24 00:00:00,2018-04-29 07:35:55,8.22,3.0,4045,2013,28.668820501587998
67467,darthturner,193773,1,17,0,0,1,9.698611111111113,Male,AL,1990-09-06,,2009-06-13 00:00:00,2011-03-29 14:03:00,8.78,58.0,591,2009,31.135691600043806
69331,Balut,799137,16,470,16,14,266,113.15694444444443,Female,NY,1996-09-20,,2011-10-23 00:00:00,2018-05-15 04:00:29,6.45,0.0,6926,2011,25.095827401160882
105062,cgstrix,6351822,0,187,0,0,6,39.67847222222223,Male,CA,1980-09-15,,2017-06-28 00:00:00,2018-05-18 04:03:40,7.36,0.0,2429,2017,41.10995509801774
13461,shuhaku,111055,0,16,0,0,1,15.167361111111113,Male,MI,1995-03-31,,2008-11-03 00:00:00,2017-12-20 18:59:00,9.45,0.0,921,2008,26.57156937903844
55401,Kyritzu,211547,8,300,146,0,17,147.93819444444443,Male,IL,1989-11-22,,2009-07-22 00:00:00,2018-05-13 22:26:52,8.25,198.0,8782,2009,31.92421421531048
80017,SparkyXxNemo,2752413,1,2,0,0,1,1.2833333333333334,Female,MD,1999-09-23,,2013-06-22 00:00:00,2013-06-23 07:54:00,9.67,2.0,77,2013,22.089584930456684
28749,Darkace119,184101,6,97,7,0,166,19.917361111111116,Male,TX,1989-04-12,,2009-05-19 00:00:00,2014-07-09 01:06:00,7.88,36.0,1121,2009,32.537509582740114
48661,Yankin86,156078,11,69,5,1,108,27.686805555555555,Male,CA,1986-08-20,,2009-03-04 00:00:00,2011-09-07 02:22:00,7.78,0.0,1625,2009,35.182345854780415
59378,otaku4225,168890,4,48,12,0,16,25.538194444444443,Male,NY,1991-01-25,,2009-04-10 00:00:00,2017-11-18 05:20:00,8.27,5.0,1529,2009,30.74964406965283
32350,DarkCloud474,22089,5,18,2,0,5,20.664583333333333,Male,CA,1980-04-23,,2007-11-16 00:00:00,2017-05-24 11:26:00,8.96,6.0,1249,2007,41.50695433139853
72913,Summermmer,72059,20,39,0,0,0,22.59722222222222,Female,FL,1993-04-14,,2008-06-27 00:00:00,2009-05-07 15:15:00,8.14,0.0,1373,2008,28.531924214215312
45618,MatthewW7,6696432,7,79,1,7,28,32.58680555555556,Male,AZ,2001-05-29,,2017-10-31 00:00:00,2018-04-26 03:01:15,8.1,2.0,1909,2017,20.408498521520098
77104,dogman172,104401,12,44,0,2,1,25.574305555555554,Male,CA,1987-08-24,,2008-10-12 00:00:00,2009-10-13 20:40:00,8.37,0.0,1502,2008,34.17205125396999
84162,Sotelosc,3379133,5,279,2,4,124,109.46666666666668,Male,NM,1993-09-10,,2013-12-02 00:00:00,2018-02-13 07:04:48,7.08,22.0,6539,2013,28.123973277844705
101695,darn_kavi,2515937,8,101,36,8,43,67.89791666666666,Female,IN,1993-03-31,,2013-05-02 00:00:00,2018-05-02 23:52:33,7.41,0.0,4297,2013,28.570255174679662
16178,Jonathon,319932,38,643,0,2,80,164.7423611111111,Male,TX,1993-01-28,,2010-04-22 00:00:00,2017-04-25 15:35:00,7.78,0.0,9854,2010,28.740006571021794
56350,Zanga,75302,94,968,35,0,1381,242.1357638888889,Male,MI,1993-08-23,,2008-07-09 00:00:00,2018-05-20 05:45:47,8.1,41.0,15070,2008,28.173255941298873
22222,TakD,112538,4,51,1,1,7,18.41180555555556,Male,PA,1993-11-07,,2008-11-08 00:00:00,2009-12-31 00:40:00,9.11,0.0,1126,2008,27.965173584492387
107173,Anisider,504961,25,591,60,29,102,176.89305555555555,Male,CA,1986-01-21,,2011-06-28 00:00:00,2018-05-11 21:26:20,7.73,8.0,10829,2011,35.760048187493155
58030,metisou,2895327,9,233,5,2,48,120.72847222222222,Male,TN,1986-04-15,,2013-07-18 00:00:00,2016-07-27 01:11:23,7.48,13.0,7249,2013,35.53006242470704
23388,Justp94,165311,20,972,7,72,288,252.5993055555556,Male,MA,1994-07-15,,2009-03-31 00:00:00,2018-05-01 14:49:28,8.22,4.0,14937,2009,27.280692147628955
14444,bchan11214,1465537,13,116,3,2,5,90.90208333333334,Male,NY,1997-03-15,,2012-08-18 00:00:00,2017-06-13 08:48:00,8.45,2.0,5460,2012,24.613952469609025
2488,fire_angel92,97854,6,12,1,0,2,4.889583333333333,Female,OH,1973-08-11,,2008-09-24 00:00:00,2009-12-17 14:25:00,8.6,36.0,281,2008,48.20665863541781
34729,Jecrell,3845,12,55,17,17,17,26.82986111111111,Male,CA,1986-08-13,,2007-05-01 00:00:00,2015-07-03 10:30:00,7.18,2.0,1620,2007,35.2015113350126
61687,-SuddenFoo-,112863,5,34,3,8,9,16.839583333333334,Female,AZ,1992-11-28,,2008-11-09 00:00:00,2009-12-28 20:44:00,8.66,0.0,980,2008,28.907020041616473
67630,JoseTheSkateNerd,2192835,5,14,1,2,2,5.916666666666667,Male,CO,1998-07-24,,2013-02-17 00:00:00,2015-01-10 11:55:00,7.9,0.0,358,2013,23.255941298871974
41418,Yuzuyu-chan,110372,1,52,19,3,161,21.419444444444444,Female,IN,1992-08-09,,2008-11-01 00:00:00,2018-04-17 14:52:34,8.88,0.0,1278,2008,29.210929799583834
16712,belindabird,58283,14,354,57,54,4,80.20833333333333,Female,MN,1981-11-27,,2008-05-05 00:00:00,2014-04-01 16:43:00,6.93,76.0,5043,2008,39.910743620633006
83552,D-Wreckk5,4650430,4,197,18,25,22,62.33402777777778,Male,NY,1998-02-20,,2015-06-01 00:00:00,2018-04-03 06:47:41,6.94,4.0,3789,2015,23.67758186397985
47027,NoSurrender,84518,7,78,3,16,5,37.23611111111112,Male,NY,1990-10-30,,2008-08-09 00:00:00,2009-11-02 16:02:00,7.3,7.0,2215,2008,30.987843609681306
89420,Zutrial,6069927,17,457,0,2,31,157.54375,Male,NY,1998-11-16,,2017-02-24 00:00:00,2017-09-09 23:12:01,6.89,0.0,9688,2017,22.941079837914796
2259,Smurf,4046629,26,477,11,48,306,106.36225694444444,Male,NE,1992-11-24,,2014-08-24 00:00:00,2018-05-16 08:15:02,6.39,7.0,6644,2014,28.917971744606287
80118,Salvesen,3503409,2,41,1,4,65,20.695138888888888,Male,TX,1993-03-19,,2014-01-19 00:00:00,2015-08-25 14:10:00,8.86,11.0,1233,2014,28.60311028364911
7780,xXstephXx,216453,4,4,0,0,1,7.079166666666667,Female,OH,1994-12-18,,2009-08-04 00:00:00,2010-01-14 16:18:00,8.88,0.0,440,2009,26.853575731026176
32757,lochlainn,2299731,7,118,79,9,151,25.51527777777778,Male,MA,1994-08-22,,2013-03-13 00:00:00,2018-04-30 17:25:34,6.73,0.0,1517,2013,27.176650969225715
44308,SophiafrmAustria,381953,0,90,0,1,7,23.17152777777778,Female,CA,1989-02-21,,2010-09-11 00:00:00,2015-03-08 08:36:00,8.16,0.0,1379,2010,32.6744058701128
83749,missnixon90,505313,8,92,7,15,41,32.984027777777776,Female,PA,1990-01-03,,2011-06-29 00:00:00,2014-09-09 17:37:00,7.09,0.0,1947,2011,31.809221333917424
84012,Sir_Narwhal,3557591,92,210,79,8,281,62.98333333333333,Male,NY,1990-12-20,,2014-02-05 00:00:00,2018-05-16 06:22:25,7.59,36.0,3790,2014,30.848209396561167
89637,Hitashi,1037323,9,339,52,12,65,129.94722222222222,Male,TX,1995-03-03,,2011-12-02 00:00:00,2018-02-16 22:22:36,7.82,3.0,7648,2011,26.648231299967144
37843,Atomika,231923,4,40,0,0,0,28.59930555555556,Female,TX,1989-08-07,,2009-09-08 00:00:00,2012-03-20 20:26:00,8.91,0.0,1670,2009,32.21717227028803
88973,sweetfoxie,364934,3,4,0,0,0,1.0756944444444445,Female,NC,1991-01-21,,2010-08-03 00:00:00,2011-01-16 17:10:00,8.86,0.0,64,2010,30.760595772642645
78074,kagerou8,133893,8,34,4,3,10,13.464583333333334,Female,MA,1992-12-06,,2009-01-11 00:00:00,2011-05-08 20:52:00,6.9,0.0,794,2009,28.88511663563684
37292,Kompa_Whooves,437819,1,17,1,0,0,9.097916666666666,Male,CA,1994-12-16,,2011-01-20 00:00:00,2016-08-22 21:40:00,9.32,1.0,561,2011,26.859051582521083
35686,renix,1259881,14,35,4,0,9,10.15972222222222,Male,CA,1996-08-19,,2012-04-17 00:00:00,2015-09-05 14:21:00,6.42,2.0,614,2012,25.1834410250794
36568,kiwitart007,493753,29,73,0,2,44,18.90763888888889,Female,WA,1990-01-19,,2011-06-01 00:00:00,2015-09-24 06:58:00,7.73,1.0,1078,2011,31.765414521958164
93288,Barashi,1508777,7,123,10,3,30,32.927083333333336,Male,OH,1994-06-22,,2012-09-11 00:00:00,2016-11-15 13:32:00,7.89,9.0,1919,2012,27.34366443982039
18697,ninja_natsu,170570,5,42,2,6,40,24.885416666666668,Female,FL,1984-12-23,,2009-04-14 00:00:00,2010-04-12 05:30:00,8.46,85.0,1465,2009,36.83879093198993
97430,Aaronshii,3455609,8,61,12,1,26,27.43263888888889,Male,CA,1996-03-21,,2014-01-03 00:00:00,2016-01-11 22:04:00,8.09,0.0,1662,2014,25.596867812944915
43480,jpu1,136172,14,84,1,0,21,31.53472222222222,Female,CA,1994-11-28,,2009-01-17 00:00:00,2016-05-07 11:54:51,8.47,148.0,1917,2009,26.90833424597525
52641,Hraktuus,2831569,6,223,33,16,235,46.35435185185185,Male,LA,1989-04-26,,2013-07-07 00:00:00,2018-05-16 06:43:13,8.13,9.0,2908,2013,32.499178622275764
34927,Pyrokenesist,1334359,6,48,0,2,10,14.545833333333333,Female,FL,1997-01-28,,2012-06-06 00:00:00,2017-10-29 18:20:00,7.92,0.0,888,2012,24.739897053991896
17182,wootsman,565227,3,178,1,30,2,44.69236111111111,Male,TX,1995-05-29,,2011-09-04 00:00:00,2018-04-07 08:16:24,6.67,0.0,2773,2011,26.410031759938672
53886,bluegummiworms,32528,20,82,4,1,374,20.99305555555556,Female,CA,1986-06-27,,2008-01-20 00:00:00,2013-09-15 21:23:00,8.21,0.0,1392,2008,35.33019384514292
3373,o1Miku_Hatsune1o,395583,29,79,10,1,72,20.54652777777778,Male,NY,1999-03-24,,2010-10-13 00:00:00,2015-08-26 19:24:26,9.43,0.0,1239,2010,22.590625342240717
31570,paranoia675,143609,3,247,13,39,15,76.43194444444444,Male,CA,1989-08-01,,2009-01-27 00:00:00,2016-12-21 23:04:00,5.55,13.0,4582,2009,32.23359982477275
25676,kittysaysrawr,124729,11,19,2,1,6,8.645138888888889,Female,CA,1994-09-14,,2008-12-17 00:00:00,2011-12-21 18:00:00,8.55,4.0,510,2008,27.11367867703428
74413,CasperCain,2383327,420,545,0,4,2589,216.02395833333333,Male,CA,1994-02-10,,2013-04-02 00:00:00,2017-12-10 09:31:00,6.35,26.0,13287,2013,27.705070638484283
97723,toxic_iifa,4032881,3,15,2,0,9,7.520138888888889,Female,TX,1990-09-21,,2014-08-19 00:00:00,2015-03-04 06:59:00,8.69,0.0,451,2014,31.094622713832003
107762,OtakuWonderland,1696285,1,9,0,0,1,4.149305555555555,Male,IA,1996-12-11,,2012-10-28 00:00:00,2012-11-02 19:42:00,9.0,10.0,324,2012,24.871317489869675
17649,AoiKaze,17385,7,199,79,7,54,77.8326388888889,Male,MI,1987-09-28,,2007-10-16 00:00:00,2018-05-19 04:49:45,8.14,16.0,4638,2007,34.076223852809115
55073,Cala-J,306287,3,8,3,3,11,12.63125,Female,OR,1995-03-22,,2010-03-20 00:00:00,2014-12-19 10:25:00,9.33,6.0,768,2010,26.596210710765526
25692,InoGaara,17751,2,2,0,0,0,1.7743055555555556,Female,VA,1993-11-13,,2007-10-19 00:00:00,2008-03-13 16:56:00,8.33,0.0,108,2007,27.948746030007666
19454,chibs,285925,0,4,0,0,0,1.5722222222222222,Male,IN,1994-05-02,,2010-01-22 00:00:00,2011-11-07 18:34:00,10.0,7.0,91,2010,27.483298652940533
83738,otakulilylove,3765525,16,74,9,1,78,20.697222222222223,Female,MI,1995-09-19,,2014-05-09 00:00:00,2015-04-10 21:09:00,8.09,31.0,1297,2014,26.1006461504764
